match_id,date,home_team,away_team,home_team_id,away_team_id,home_team_elo,away_team_elo
1284741,2018-08-12,Arsenal,Man City,13,167,1824.0012207,1974.96166992
1284742,2018-08-11,Bournemouth,Cardiff,183,188,1673.78051758,1576.49035645
1284743,2018-08-11,Fulham,Crystal Palace,170,162,1633.79968262,1692.95166016
1284744,2018-08-11,Huddersfield,Chelsea,166,15,1567.10131836,1837.00427246
1284745,2018-08-12,Liverpool,West Ham,26,29,1917.3302002,1673.73278809
1284746,2018-08-10,Man United,Leicester,32,14,1884.5333252,1697.0970459
1284747,2018-08-11,Newcastle,Tottenham,23,30,1670.87133789,1914.84887695
1284748,2018-08-12,Southampton,Burnley,18,184,1653.50097656,1692.93078613
1284749,2018-08-11,Watford,Brighton,27,211,1626.43530273,1632.8684082
1284750,2018-08-11,Wolves,Everton,161,31,1593.07910156,1699.56262207
1284751,2018-08-19,Brighton,Man United,211,32,1626.33166504,1890.36889648
1284752,2018-08-19,Burnley,Watford,184,27,1704.69567871,1638.45556641
1284753,2018-08-18,Cardiff,Newcastle,188,23,1573.3782959,1669.71362305
1284754,2018-08-18,Chelsea,Arsenal,15,13,1845.78881836,1818.83764648
1284755,2018-08-20,Crystal Palace,Liverpool,162,26,1707.32080078,1923.82275391
1284756,2018-08-18,Everton,Southampton,31,18,1701.18139648,1655.48693848
1284757,2018-08-18,Leicester,Wolves,14,161,1697.54724121,1596.94384766
1284758,2018-08-19,Man City,Huddersfield,167,166,1985.60876465,1563.8001709
1284759,2018-08-18,Tottenham,Fulham,30,170,1921.48999023,1624.9140625
1284760,2018-08-18,West Ham,Bournemouth,29,183,1672.72375488,1682.37609863
1284761,2018-08-25,Arsenal,West Ham,13,29,1809.38305664,1659.75830078
1284762,2018-08-25,Bournemouth,Everton,183,31,1687.83105469,1702.81530762
1284763,2018-08-26,Fulham,Burnley,170,184,1619.11645508,1673.13830566
1284764,2018-08-25,Huddersfield,Cardiff,166,188,1558.46765137,1570.50268555
1284765,2018-08-25,Liverpool,Brighton,26,211,1926.13427734,1635.78442383
1284766,2018-08-27,Man United,Tottenham,32,30,1873.40563965,1919.77722168
1284767,2018-08-26,Newcastle,Chelsea,23,15,1665.07873535,1847.73303223
1284768,2018-08-25,Southampton,Leicester,18,14,1646.34265137,1699.57006836
1284769,2018-08-26,Watford,Crystal Palace,27,162,1651.18737793,1697.4987793
1284770,2018-08-25,Wolves,Man City,161,167,1587.41052246,1983.4309082
1284771,2018-09-01,Brighton,Fulham,211,170,1631.77893066,1627.83398438
1284772,2018-09-02,Burnley,Man United,184,32,1651.97192383,1856.07958984
1284773,2018-09-02,Cardiff,Arsenal,188,13,1569.52514648,1811.31616211
1284774,2018-09-01,Chelsea,Bournemouth,15,183,1850.36499023,1683.92297363
1284775,2018-09-01,Crystal Palace,Southampton,162,18,1687.42492676,1635.48791504
1284776,2018-09-01,Everton,Huddersfield,31,166,1701.75463867,1554.47644043
1284777,2018-09-01,Leicester,Liverpool,14,26,1705.45605469,1925.17114258
1284778,2018-09-01,Man City,Newcastle,167,23,1973.53356934,1657.47814941
1284779,2018-09-02,Watford,Tottenham,27,30,1656.29248047,1932.13452148
1284780,2018-09-01,West Ham,Wolves,29,161,1652.85656738,1592.3392334
1284781,2018-09-15,Bournemouth,Leicester,183,14,1679.80859375,1701.3458252
1284782,2018-09-15,Chelsea,Cardiff,15,188,1854.47924805,1565.7277832
1284783,2018-09-16,Everton,West Ham,31,29,1696.31591797,1641.6151123
1284784,2018-09-15,Huddersfield,Crystal Palace,166,162,1559.91516113,1671.54382324
1284785,2018-09-15,Man City,Fulham,167,170,1974.85668945,1629.77966309
1284786,2018-09-15,Newcastle,Arsenal,23,13,1656.15490723,1815.11352539
1284787,2018-09-17,Southampton,Brighton,18,211,1651.36914062,1629.83312988
1284788,2018-09-15,Tottenham,Liverpool,30,26,1918.99401855,1929.28137207
1284789,2018-09-15,Watford,Man United,27,32,1669.4329834,1862.8314209
1284790,2018-09-16,Wolves,Burnley,161,184,1603.58068848,1645.2199707
1284791,2018-09-23,Arsenal,Everton,13,31,1820.64978027,1679.23352051
1284792,2018-09-22,Brighton,Tottenham,211,30,1630.77624512,1898.22277832
1284793,2018-09-22,Burnley,Bournemouth,184,183,1636.1015625,1687.90441895
1284794,2018-09-22,Cardiff,Man City,188,167,1561.54931641,1960.09777832
1284795,2018-09-22,Crystal Palace,Newcastle,162,23,1677.04272461,1649.19812012
1284796,2018-09-22,Fulham,Watford,170,27,1626.49182129,1663.09692383
1284797,2018-09-22,Leicester,Huddersfield,14,166,1690.37451172,1551.54077148
1284798,2018-09-22,Liverpool,Southampton,26,18,1941.6619873,1647.55041504
1284799,2018-09-22,Man United,Wolves,32,161,1875.65979004,1609.8236084
1284800,2018-09-23,West Ham,Chelsea,29,15,1655.82202148,1861.375
1284801,2018-09-29,Arsenal,Watford,13,27,1825.24963379,1663.95581055
1284802,2018-10-01,Bournemouth,Crystal Palace,183,162,1672.41674805,1674.39160156
1284803,2018-09-30,Cardiff,Burnley,188,184,1557.78149414,1651.5892334
1284804,2018-09-29,Chelsea,Liverpool,15,26,1857.56201172,1944.22155762
1284805,2018-09-29,Everton,Fulham,31,170,1674.63366699,1625.63293457
1284806,2018-09-29,Huddersfield,Tottenham,166,30,1546.6809082,1901.68859863
1284807,2018-09-29,Man City,Brighton,167,211,1963.86547852,1627.31054688
1284808,2018-09-29,Newcastle,Leicester,23,14,1651.84936523,1695.234375
1284809,2018-09-29,West Ham,Man United,29,32,1659.63513184,1868.23217773
1284810,2018-09-29,Wolves,Southampton,161,18,1617.25109863,1644.99084473
1284811,2018-10-05,Brighton,West Ham,211,29,1619.45373535,1670.09094238
1284812,2018-10-06,Burnley,Huddersfield,184,166,1654.76477051,1539.18774414
1284813,2018-10-06,Crystal Palace,Wolves,162,161,1663.70446777,1622.87841797
1284814,2018-10-07,Fulham,Arsenal,170,13,1612.32116699,1830.14172363
1284815,2018-10-06,Leicester,Everton,14,31,1702.98901367,1679.19213867
1284816,2018-10-07,Liverpool,Man City,26,167,1931.58300781,1965.34851074
1284817,2018-10-06,Man United,Newcastle,32,23,1842.73474121,1635.34155273
1284818,2018-10-07,Southampton,Chelsea,18,15,1630.61047363,1854.29870605
1284819,2018-10-06,Tottenham,Cardiff,30,188,1889.37658691,1545.85266113
1284820,2018-10-06,Watford,Bournemouth,27,183,1655.43200684,1674.35046387
1284821,2018-10-22,Arsenal,Leicester,13,14,1838.27355957,1692.71472168
1284822,2018-10-20,Bournemouth,Southampton,183,18,1692.60961914,1623.3034668
1284823,2018-10-20,Cardiff,Fulham,188,170,1544.73974609,1604.18933105
1284824,2018-10-20,Chelsea,Man United,15,32,1861.60559082,1845.23461914
1284825,2018-10-21,Everton,Crystal Palace,31,162,1689.46643066,1652.66491699
1284826,2018-10-20,Huddersfield,Liverpool,166,26,1543.99169922,1930.77099609
1284827,2018-10-28,Man United,Everton,32,31,1843.42260742,1700.83654785
1284828,2018-10-27,Southampton,Newcastle,18,23,1630.11450195,1626.43200684
1284829,2018-10-29,Tottenham,Man City,30,167,1895.11303711,1981.5144043
1284830,2018-10-27,Watford,Huddersfield,27,166,1653.80908203,1545.50097656
1284831,2018-11-03,Arsenal,Liverpool,13,26,1849.14147949,1940.20043945
1284832,2018-11-03,Bournemouth,Man United,183,32,1704.27050781,1846.91186523
1284833,2018-11-03,Cardiff,Leicester,188,14,1557.78540039,1688.85229492
1284834,2018-10-20,Man City,Burnley,167,184,1966.16052246,1649.96081543
1284835,2018-11-04,Chelsea,Crystal Palace,15,162,1872.72802734,1651.75183105
1284836,2018-10-20,Newcastle,Brighton,23,211,1632.8416748,1628.98706055
1284837,2018-11-03,Everton,Brighton,31,211,1697.34716797,1648.11474609
1284838,2018-10-20,West Ham,Tottenham,29,30,1664.25720215,1890.48962402
1284839,2018-11-05,Huddersfield,Fulham,166,170,1538.29882812,1584.13415527
1284840,2018-10-20,Wolves,Watford,161,27,1633.91796875,1637.17285156
1284841,2018-11-04,Man City,Southampton,167,18,1988.71313477,1628.28039551
1284842,2018-10-27,Brighton,Wolves,211,161,1641.92553711,1623.81054688
1284843,2018-11-03,Newcastle,Watford,23,27,1628.26623535,1661.01123047
1284844,2018-10-28,Burnley,Chelsea,184,15,1650.12390137,1863.87609863
1284845,2018-11-03,West Ham,Burnley,29,184,1666.04504395,1641.27185059
1284846,2018-10-28,Crystal Palace,Arsenal,162,13,1647.82373047,1853.06958008
1284847,2018-11-03,Wolves,Tottenham,161,30,1617.62145996,1887.91430664
1284848,2018-10-27,Fulham,Bournemouth,170,183,1596.07714844,1692.32751465
1284849,2018-11-11,Arsenal,Wolves,13,161,1843.78161621,1614.1184082
1284850,2018-10-27,Leicester,West Ham,14,29,1691.34777832,1663.54956055
1284851,2018-12-05,Burnley,Liverpool,184,26,1618.86047363,1926.00476074
1284852,2018-11-10,Cardiff,Brighton,188,211,1551.46789551,1640.2989502
1284853,2018-10-27,Liverpool,Cardiff,26,188,1938.60510254,1559.3807373
1284854,2018-12-05,Fulham,Leicester,170,14,1581.23657227,1700.16540527
1284855,2019-03-30,Brighton,Southampton,211,18,1645.25769043,1672.51586914
1284856,2019-02-09,Huddersfield,Arsenal,166,13,1509.64794922,1838.42553711
1284857,2018-12-04,Watford,Man City,27,167,1641.85827637,2003.34484863
1284858,2019-03-30,Burnley,Wolves,184,161,1649.65637207,1691.97375488
1284859,2019-02-09,Liverpool,Bournemouth,26,183,1946.21875,1674.83911133
1284860,2018-12-04,West Ham,Cardiff,29,188,1684.6126709,1565.92993164
1284861,2019-03-31,Cardiff,Chelsea,188,15,1583.43566895,1851.18371582
1284862,2019-02-10,Man City,Chelsea,167,15,1972.53417969,1829.28442383
1284863,2018-12-05,Wolves,Chelsea,161,15,1597.49133301,1870.87463379
1284864,2019-03-30,Crystal Palace,Huddersfield,162,166,1698.70129395,1517.85498047
1284865,2019-02-09,Southampton,Cardiff,18,188,1649.90429688,1569.61425781
1284866,2018-12-05,Man United,Arsenal,32,13,1853.26074219,1858.98242188
1284867,2019-03-30,Fulham,Man City,170,167,1566.27319336,2010.86181641
1284868,2019-02-10,Tottenham,Leicester,30,14,1903.97949219,1689.18811035
1284869,2018-12-05,Everton,Newcastle,31,23,1712.55456543,1638.07409668
1284870,2019-03-30,Leicester,Bournemouth,14,183,1702.27514648,1688.88330078
1284871,2019-02-09,Watford,Everton,27,31,1663.15661621,1676.55200195
1284872,2018-12-05,Tottenham,Southampton,30,18,1898.4765625,1622.7578125
1284873,2019-03-31,Liverpool,Tottenham,26,30,1985.96496582,1903.10632324
1284874,2019-02-11,Wolves,Newcastle,161,23,1671.05200195,1647.3939209
1284875,2018-12-08,Arsenal,Huddersfield,13,166,1860.55737305,1553.25805664
1284876,2019-03-30,Man United,Watford,32,27,1904.83959961,1705.13781738
1284877,2019-02-24,Arsenal,Southampton,13,18,1844.55407715,1640.00891113
1284878,2018-12-08,Bournemouth,Liverpool,183,26,1687.48034668,1929.91967773
1284879,2019-03-30,West Ham,Everton,29,31,1697.36877441,1715.33312988
1284880,2019-02-23,Bournemouth,Wolves,183,161,1673.83764648,1670.58007812
1284881,2018-12-08,Burnley,Brighton,184,211,1614.94555664,1650.23242188
1284882,2019-04-06,Bournemouth,Burnley,183,184,1680.55334473,1660.22265625
1284883,2019-02-23,Burnley,Tottenham,184,30,1651.18920898,1921.0345459
1284884,2018-12-08,Cardiff,Southampton,188,18,1560.44299316,1620.35241699
1284885,2019-04-08,Chelsea,West Ham,15,29,1858.56970215,1684.31384277
1284886,2019-02-22,Cardiff,Watford,188,27,1580.27612305,1668.77746582
1284887,2018-12-08,Chelsea,Man City,15,167,1857.59460449,2005.2791748
1284888,2019-04-07,Everton,Arsenal,31,13,1728.38818359,1891.7911377
1284889,2019-04-03,Chelsea,Brighton,15,211,1854.65600586,1636.11437988
1284890,2018-12-10,Everton,Watford,31,27,1708.84399414,1639.9239502
1284891,2019-04-06,Huddersfield,Leicester,166,14,1513.88720703,1710.60510254
1284892,2019-02-06,Everton,Man City,31,167,1680.71203613,1968.37414551
1284893,2018-12-08,Leicester,Tottenham,14,30,1698.51049805,1900.88195801
1284894,2019-04-03,Man City,Cardiff,167,188,2012.59692383,1579.96350098
1284895,2019-02-23,Leicester,Crystal Palace,14,162,1687.70825195,1669.05578613
1284896,2018-12-08,Man United,Fulham,32,170,1851.68591309,1582.89147949
1284897,2019-04-06,Newcastle,Crystal Palace,23,162,1682.22216797,1699.11755371
1284898,2019-02-24,Man United,Liverpool,32,26,1865.41711426,1949.02819824
1284899,2018-12-09,Newcastle,Wolves,23,161,1641.78466797,1610.77124023
1284900,2019-04-05,Southampton,Liverpool,18,26,1681.65917969,1990.46044922
1284901,2019-02-23,Newcastle,Huddersfield,23,166,1651.62109375,1509.06274414
1284902,2018-12-08,West Ham,Crystal Palace,29,162,1690.09973145,1650.76831055
1284903,2019-04-23,Tottenham,Brighton,30,211,1916.35754395,1606.59057617
1284904,2019-02-22,West Ham,Fulham,29,170,1673.92675781,1567.20202637
1284905,2018-12-16,Brighton,Chelsea,211,15,1641.64343262,1863.2746582
1284906,2019-04-02,Watford,Fulham,27,170,1702.65136719,1564.53796387
1284907,2019-02-27,Arsenal,Bournemouth,13,183,1848.08496094,1672.09594727
1284908,2018-11-11,Chelsea,Everton,15,31,1878.13012695,1704.83972168
1284909,2018-12-15,Crystal Palace,Leicester,162,14,1644.13684082,1691.03271484
1284910,2019-04-02,Wolves,Man United,161,32,1681.4074707,1907.3260498
1284911,2019-02-26,Cardiff,Everton,188,31,1568.64978027,1671.69763184
1284912,2018-11-10,Crystal Palace,Tottenham,162,30,1648.41015625,1893.38867188
1284913,2018-12-15,Fulham,West Ham,170,29,1578.77099609,1694.56726074
1284914,2019-04-13,Brighton,Bournemouth,211,183,1636.04333496,1669.70800781
1284915,2019-02-26,Huddersfield,Wolves,166,161,1503.89086914,1672.32177734
1284916,2018-11-10,Huddersfield,West Ham,166,29,1545.76171875,1674.35888672
1284917,2018-12-15,Huddersfield,Newcastle,166,23,1550.75561523,1630.05444336
1284918,2019-04-13,Burnley,Cardiff,184,188,1678.75354004,1582.90344238
1284919,2019-02-26,Leicester,Brighton,14,211,1670.48095703,1615.68139648
1284920,2018-11-10,Leicester,Burnley,14,184,1694.84667969,1632.6348877
1284921,2018-12-16,Liverpool,Man United,26,32,1940.56933594,1845.85742188
1284922,2019-04-14,Crystal Palace,Man City,162,167,1712.45385742,2011.33056641
1284923,2019-02-27,Crystal Palace,Man United,162,32,1686.28295898,1866.14257812
1284924,2018-11-11,Liverpool,Fulham,26,170,1921.61437988,1576.34802246
1284925,2018-12-15,Man City,Everton,167,31,1991.24731445,1704.23144531
1284926,2019-04-13,Fulham,Everton,170,31,1562.52294922,1742.63916016
1284927,2019-02-27,Chelsea,Tottenham,15,30,1827.09875488,1907.77807617
1284928,2018-11-11,Man City,Man United,167,32,1995.2520752,1866.71069336
1284929,2018-12-16,Southampton,Arsenal,18,13,1611.13171387,1861.60473633
1284930,2019-04-12,Leicester,Newcastle,14,23,1719.11962891,1672.69909668
1284931,2019-02-26,Newcastle,Burnley,23,184,1656.79284668,1664.44555664
1284932,2018-11-10,Newcastle,Bournemouth,23,183,1635.48388672,1698.24353027
1284933,2018-12-15,Tottenham,Burnley,30,184,1911.63012695,1621.37060547
1284934,2019-04-14,Liverpool,Chelsea,26,15,2002.90039062,1869.91918945
1284935,2019-02-27,Southampton,Fulham,18,170,1636.47802734,1564.4440918
1284936,2018-11-10,Southampton,Watford,18,27,1625.82458496,1653.47045898
1284937,2018-12-15,Watford,Cardiff,27,188,1642.37268066,1567.49987793
1284938,2019-04-13,Man United,West Ham,32,29,1894.33374023,1684.21875
1284939,2019-02-27,Liverpool,Watford,26,27,1948.30285645,1686.38110352
1284940,2018-11-25,Bournemouth,Arsenal,183,13,1690.20666504,1836.88513184
1284941,2018-12-15,Wolves,Bournemouth,161,183,1620.33764648,1679.0333252
1284942,2019-04-13,Southampton,Wolves,18,161,1681.49572754,1697.3927002
1284943,2019-02-27,Man City,West Ham,167,29,1984.84216309,1682.66210938
1284944,2018-11-24,Brighton,Leicester,211,14,1631.3996582,1691.34509277
1284945,2018-12-22,Arsenal,Burnley,13,184,1848.92272949,1619.76037598
1284946,2019-04-13,Tottenham,Huddersfield,30,166,1912.01721191,1509.18603516
1284947,2019-03-02,Bournemouth,Man City,183,167,1666.56054688,1986.2454834
1284948,2018-11-26,Burnley,Newcastle,184,23,1636.13635254,1643.52062988
1284949,2018-12-22,Bournemouth,Brighton,183,211,1667.66247559,1637.41503906
1284950,2019-04-15,Watford,Arsenal,27,13,1712.35192871,1893.81140137
1284951,2019-03-02,Brighton,Huddersfield,211,166,1610.37792969,1514.85913086
1284952,2018-11-24,Everton,Cardiff,31,188,1710.78759766,1560.3671875
1284953,2018-12-22,Cardiff,Man United,188,32,1562.58093262,1839.64904785
1284954,2019-04-21,Arsenal,Crystal Palace,13,162,1906.23242188,1709.96728516
1284955,2019-03-02,Burnley,Crystal Palace,184,162,1654.72839355,1678.99865723
1284956,2018-11-24,Fulham,Southampton,170,18,1574.84228516,1624.75866699
1284957,2018-12-22,Chelsea,Leicester,15,14,1867.50317383,1683.26257324
1284958,2019-04-20,Bournemouth,Fulham,183,170,1691.15869141,1579.54846191
1284959,2019-03-03,Everton,Liverpool,31,26,1683.73815918,1952.33862305
1284960,2018-11-24,Man United,Crystal Palace,32,162,1861.59301758,1644.60449219
1284961,2018-12-23,Everton,Tottenham,31,30,1702.00146484,1913.24035645
1284962,2019-04-21,Cardiff,Liverpool,188,26,1594.33569336,2013.81982422
1284963,2019-03-03,Fulham,Chelsea,170,15,1557.56677246,1839.19812012
1284964,2018-11-24,Tottenham,Chelsea,30,15,1897.19433594,1872.18225098
1284965,2018-12-22,Huddersfield,Southampton,166,18,1543.0769043,1623.81384277
1284966,2019-04-22,Chelsea,Burnley,15,184,1868.23144531,1686.49951172
1284967,2019-03-02,Man United,Southampton,32,18,1873.42687988,1643.35534668
1284968,2018-11-24,Watford,Liverpool,27,26,1654.53625488,1923.12011719
1284969,2018-12-22,Man City,Crystal Palace,167,162,1993.47717285,1651.90698242
1284970,2019-04-21,Everton,Man United,31,32,1729.08654785,1892.70043945
1284971,2019-03-02,Tottenham,Arsenal,30,13,1895.67883301,1853.62036133
1284972,2018-11-24,West Ham,Man City,29,167,1672.5435791,2000.36987305
1284973,2018-12-22,Newcastle,Fulham,23,170,1637.73303223,1569.71105957
1284974,2019-04-20,Huddersfield,Watford,166,27,1509.32873535,1708.90661621
1284975,2019-03-03,Watford,Leicester,27,14,1682.34533691,1675.78442383
1284976,2018-11-25,Wolves,Huddersfield,161,166,1621.01501465,1547.57714844
1284977,2018-12-22,West Ham,Watford,29,27,1703.62719727,1647.29162598
1284978,2019-04-20,Man City,Tottenham,167,30,2012.11706543,1920.52038574
1284979,2019-03-02,West Ham,Newcastle,29,23,1681.25866699,1666.51000977
1284980,2018-12-02,Arsenal,Tottenham,13,30,1847.61828613,1909.84069824
1284981,2018-12-21,Wolves,Liverpool,161,26,1631.70861816,1946.77770996
1284982,2019-04-20,Newcastle,Southampton,23,18,1689.43481445,1692.81945801
1284983,2019-03-02,Wolves,Cardiff,161,188,1661.35351562,1556.60925293
1284984,2018-11-30,Cardiff,Wolves,188,161,1555.43029785,1602.84375
1284985,2018-12-26,Brighton,Arsenal,211,13,1629.26281738,1851.98046875
1284986,2019-04-20,West Ham,Leicester,29,14,1683.62426758,1713.60144043
1284987,2019-03-10,Arsenal,Man United,13,32,1851.28515625,1903.37463379
1284988,2018-12-02,Chelsea,Fulham,15,170,1868.63500977,1583.47607422
1284989,2018-12-26,Burnley,Everton,184,31,1616.70251465,1693.52038574
1284990,2019-04-20,Wolves,Brighton,161,211,1689.54187012,1602.36035156
1284991,2019-03-09,Cardiff,West Ham,188,29,1557.3104248,1696.42602539
1284992,2018-12-01,Crystal Palace,Burnley,162,184,1652.20874023,1627.46630859
1284993,2018-12-26,Crystal Palace,Cardiff,162,188,1667.96911621,1556.00695801
1284994,2019-04-27,Brighton,Newcastle,211,23,1605.25134277,1698.68579102
1284995,2019-03-10,Chelsea,Wolves,15,161,1855.17749023,1673.71472168
1284996,2018-12-01,Huddersfield,Brighton,166,211,1565.00915527,1632.20361328
1284997,2018-12-26,Fulham,Wolves,170,161,1573.28710938,1627.96179199
1284998,2019-04-28,Burnley,Man City,184,167,1692.68444824,2024.86499023
1284999,2019-03-09,Crystal Palace,Brighton,162,211,1698.48034668,1621.32861328
1285000,2018-12-01,Leicester,Watford,14,27,1692.37548828,1649.64807129
1285001,2018-12-26,Leicester,Man City,14,167,1696.94494629,1977.41491699
1285002,2019-04-27,Crystal Palace,Everton,162,31,1724.16760254,1750.15441895
1285003,2019-03-09,Huddersfield,Bournemouth,166,183,1516.97070312,1670.61340332
1285004,2018-12-02,Liverpool,Everton,26,31,1923.57397461,1714.98522949
1285005,2018-12-26,Liverpool,Newcastle,26,23,1950.52453613,1634.15710449
1285006,2019-04-27,Fulham,Cardiff,170,188,1591.83703613,1592.17224121
1285007,2019-03-09,Leicester,Fulham,14,170,1676.17419434,1560.92529297
1285008,2018-12-01,Man City,Bournemouth,167,183,2001.50280762,1685.55383301
1285009,2018-12-26,Man United,Huddersfield,32,166,1846.22302246,1532.18811035
1285010,2019-04-28,Leicester,Arsenal,14,13,1714.73815918,1875.72998047
1285011,2019-03-10,Liverpool,Burnley,26,184,1953.64331055,1648.30883789
1285012,2018-12-01,Newcastle,West Ham,23,29,1654.02514648,1668.66174316
1285013,2018-12-27,Southampton,West Ham,18,29,1634.70263672,1688.08776855
1285014,2019-04-26,Liverpool,Huddersfield,26,166,2015.98327637,1504.42907715
1285015,2019-03-09,Man City,Watford,167,27,1995.25488281,1695.01782227
1285016,2018-12-01,Southampton,Man United,18,32,1617.95922852,1858.05932617
1285017,2018-12-26,Tottenham,Bournemouth,30,183,1921.72131348,1675.8145752
1285018,2019-04-28,Man United,Chelsea,32,15,1863.04760742,1862.04663086
1285019,2019-03-09,Newcastle,Everton,23,31,1664.4050293,1695.49584961
1285020,2018-12-04,Bournemouth,Huddersfield,183,166,1683.71179199,1557.0267334
1285021,2018-12-26,Watford,Chelsea,27,15,1662.83093262,1853.82080078
1285022,2019-04-27,Southampton,Bournemouth,18,183,1686.41711426,1678.87011719
1285023,2019-03-09,Southampton,Tottenham,18,30,1647.70959473,1903.76269531
1285024,2018-12-04,Brighton,Crystal Palace,211,162,1640.18603516,1660.8145752
1285025,2018-12-29,Brighton,Everton,211,31,1633.75305176,1708.48339844
1285026,2019-04-27,Tottenham,West Ham,30,29,1917.69677734,1682.4876709
1285027,2019-03-16,Bournemouth,Newcastle,183,23,1690.96105957,1683.61279297
1285028,2018-12-30,Burnley,West Ham,184,29,1601.73962402,1696.17163086
1285029,2019-04-27,Watford,Wolves,27,161,1710.9576416,1701.61376953
1285030,2019-04-16,Brighton,Cardiff,211,188,1616.32910156,1576.8939209
1285031,2018-12-30,Crystal Palace,Chelsea,162,15,1663.50830078,1858.51184082
1285032,2019-05-05,Arsenal,Brighton,13,211,1862.13378906,1601.78723145
1285033,2019-03-16,Burnley,Leicester,184,14,1658.42419434,1693.50732422
1285034,2018-12-29,Fulham,Huddersfield,170,166,1573.28527832,1530.09484863
1285035,2019-05-04,Bournemouth,Tottenham,183,30,1677.0447998,1888.15014648
1285036,2019-03-17,Everton,Chelsea,31,15,1700.43798828,1866.07897949
1285037,2018-12-29,Leicester,Cardiff,14,188,1710.35510254,1560.46777344
1285038,2019-05-04,Cardiff,Crystal Palace,188,162,1581.8704834,1718.77075195
1285039,2019-03-17,Fulham,Liverpool,170,26,1567.74206543,1984.49609375
1285040,2018-12-29,Liverpool,Arsenal,26,13,1953.38354492,1847.49023438
1285041,2019-05-05,Chelsea,Watford,15,27,1862.09265137,1696.73986816
1285042,2019-04-24,Man United,Man City,32,167,1871.63256836,2016.2800293
1285043,2018-12-30,Man United,Bournemouth,32,183,1848.31628418,1671.3782959
1285044,2019-05-03,Everton,Burnley,31,184,1744.1192627,1682.84729004
1285045,2019-04-03,Tottenham,Crystal Palace,30,162,1898.61083984,1702.66918945
1285046,2018-12-30,Southampton,Man City,18,167,1626.61889648,1964.00488281
1285047,2019-05-05,Huddersfield,Man United,166,32,1499.45239258,1856.98010254
1285048,2019-04-23,Watford,Southampton,27,18,1713.80627441,1683.56860352
1285049,2018-12-29,Tottenham,Wolves,30,161,1926.15759277,1627.96362305
1285050,2019-05-06,Man City,Leicester,167,14,2023.2701416,1728.4777832
1285051,2019-03-16,West Ham,Huddersfield,29,166,1694.45068359,1520.77307129
1285052,2019-05-04,Newcastle,Liverpool,23,26,1693.99401855,2000.27160645
1285053,2019-04-24,Wolves,Arsenal,161,13,1685.31152344,1892.03210449
